19.251745380,86,688,688,35.7370194971901,1,1,64896,0,534250434,1882206922,TCP
19.255670008,86,688,1376,71.4594713883404,1,518,66816,0,1882206926,534250435,TCP
19.258577979,86,688,2064,107.173021925639,518,1209,64128,0,534250441,1882206929,TCP
19.261628264,1294,10352,12416,644.597633690477,1209,518,66816,1208,1882206929,534250435,TCP
19.261745966,86,688,13104,680.312159818254,518,2417,64128,0,534250444,1882206929,TCP
19.261771670,1294,10352,23456,1217.74883441965,2417,518,66816,1208,1882206929,534250435,TCP
19.261789447,86,688,24144,1253.46609495622,518,3625,63744,0,534250444,1882206929,TCP
19.261815447,86,688,24832,1289.18273920372,518,4488,62976,0,534250444,1882206929,TCP
19.423871897,86,688,25520,1313.84721518584,592,5454,64128,0,534250606,1882207094,TCP
19.442272678,86,688,26208,1347.99055820546,5485,721,66816,0,1882207113,534250617,TCP
19.479891731,86,688,26896,1380.70582585416,721,5485,64128,0,534250663,1882207108,TCP
23.117589189,86,688,27584,1193.20400472923,1,1,64896,0,2325933154,2398248067,TCP
23.121689130,86,688,28272,1222.74803718027,1,518,66816,0,2398248071,2325933155,TCP
23.124725470,86,688,28960,1252.33919155365,518,1209,64128,0,2325933161,2398248074,TCP
23.125139114,1294,10352,39312,1699.96815181105,1209,518,66816,1208,2398248074,2325933155,TCP
23.125204188,86,688,40000,1729.71445678117,518,2417,64128,0,2325933162,2398248074,TCP
23.125220243,1294,10352,50352,2177.36304653105,2417,518,66816,1208,2398248074,2325933155,TCP
23.125234336,86,688,51040,2207.11276947122,518,3625,63744,0,2325933162,2398248074,TCP
23.125242391,1294,10352,61392,2654.76136258329,3625,518,66816,1208,2398248074,2325933155,TCP
23.125255113,86,688,62080,2684.51092524819,518,4833,62848,0,2325933162,2398248074,TCP
23.125272946,86,688,62768,2714.25985529209,518,4851,62848,0,2325933162,2398248074,TCP
23.179948887,86,688,63456,2737.53839188092,592,5821,64128,0,2325933217,2398248089,TCP
24.160977585,86,688,64144,2654.85946395741,1,1,64896,0,3422398921,703192807,TCP
24.170961579,86,688,64832,2682.22676156694,1,518,57344,0,703192817,3422398925,TCP
24.175254537,86,688,65520,2710.20931340029,518,1349,64128,0,3422398935,703192822,TCP
24.175413313,86,688,66208,2738.65017912217,518,2136,64128,0,3422398935,703192822,TCP
24.239889230,86,688,66896,2759.74858487421,582,2664,64128,0,3422399000,703192843,TCP
25.386290425,86,688,67584,2662.22432929564,1,1,64896,0,1150401231,3445290898,TCP
25.392188478,86,688,68272,2688.70089945778,1,518,57344,0,3445290904,1150401233,TCP
25.398624840,86,688,68960,2715.10762627572,518,1349,64128,0,1150401243,3445290910,TCP
25.399041670,86,688,69648,2742.15070414505,518,2117,63616,0,1150401244,3445290910,TCP
25.480918841,86,688,70336,2760.34001909013,582,2645,64128,0,1150401325,3445290992,TCP
27.953089783,86,688,71024,2540.82824300855,1,1,64896,0,3422402713,203135110,TCP
27.957360389,86,688,71712,2565.0490247361,1,518,57344,0,203135115,3422402713,TCP
27.962679151,86,688,72400,2589.1653517546,518,1349,64128,0,3422402722,203135120,TCP
27.962883594,86,688,73088,2613.75046512308,518,2118,64128,0,3422402723,203135120,TCP
28.031922245,86,688,73776,2631.8566152972,582,2646,64128,0,3422402792,203135146,TCP
28.407989064,86,688,74464,2621.2344644403,1,1,64896,0,72692978,639935007,TCP
28.412214782,86,688,75152,2645.05954838871,1,518,66816,0,639935011,72692978,TCP
28.414634221,86,688,75840,2669.04720328759,518,1209,64128,0,72692984,639935013,TCP
28.414992921,1294,10352,86192,3033.32822357665,1209,518,66816,1208,639935013,72692978,TCP
28.415019328,1294,10352,96544,3397.63977935662,2417,518,66816,1208,639935013,72692978,TCP
28.415027291,1294,10352,106896,3761.95309986056,3625,518,66816,1208,639935013,72692978,TCP
28.415038365,86,688,107584,3786.16416483589,518,2417,62976,0,72692985,639935013,TCP
28.415057716,86,688,108272,3810.37410101877,518,4833,60672,0,72692985,639935013,TCP
28.415069013,86,688,108960,3834.58509110607,518,4861,60672,0,72692985,639935013,TCP
28.475899541,86,688,109648,3850.55439046367,592,5851,64128,0,72693046,639935034,TCP
28.577729793,86,688,110336,3860.90850460159,1,1,64896,0,3958634881,1315211568,TCP
28.586622965,86,688,111024,3883.77459400966,1,518,57344,0,1315211570,3958634882,TCP
28.587181348,86,688,111712,3907.76546453103,518,1349,64128,0,3958634891,1315211573,TCP
28.587249848,86,688,112400,3931.82277405616,518,2133,63744,0,3958634891,1315211573,TCP
28.631661186,86,688,113088,3949.75336098544,1102,2645,64128,0,3958634935,1315211621,TCP
28.631797870,86,688,113776,3973.76373347525,1102,2676,64128,0,3958634935,1315211622,TCP
28.633791332,86,688,114464,3997.51463831056,2676,1133,65536,0,1315211624,3958634935,TCP
28.676145673,86,688,115152,4015.60242136799,1133,3717,64128,0,3958634980,1315211661,TCP
51.491806880,86,688,115840,2249.67828901327,1,1,64896,0,3422426251,183106167,TCP
51.498126633,86,688,116528,2262.76192200997,1,518,57344,0,183106174,3422426254,TCP
51.508831083,86,688,117216,2275.648612781,518,1349,64128,0,3422426268,183106183,TCP
51.509011118,86,688,117904,2288.99754510717,518,2133,63616,0,3422426269,183106183,TCP
51.533879762,86,688,118592,2301.2433868301,1299,2692,64128,0,3422426294,183106209,TCP
51.538515846,86,688,119280,2314.38562096773,2692,1330,57344,0,183106215,3422426291,TCP
51.726027631,1434,11472,130752,2527.77964959441,3297,1330,65536,1348,183106401,3422426291,TCP
51.726184056,86,688,131440,2541.07281251793,1330,4688,64128,0,3422426486,183106401,TCP
51.726349461,1434,11472,142912,2762.8472043586,4688,1330,65536,1348,183106401,3422426291,TCP
51.729419357,1434,11472,154384,2984.45259813474,7470,1330,65536,1348,183106401,3422426291,TCP
51.731624021,86,688,155072,2997.62481721142,1330,11041,64128,0,3422426491,183106401,TCP
51.756924994,1434,11472,166544,3217.81095030871,11041,1330,65536,1348,183106433,3422426491,TCP
51.757109937,86,688,167232,3231.09231183037,1330,12432,64128,0,3422426517,183106433,TCP
51.757558043,98,784,168016,3246.21188388395,1330,13780,63360,0,3422426517,183106433,TCP
51.758151056,98,784,168800,3261.32206340536,1330,13823,63616,0,3422426518,183106433,TCP
51.758172926,98,784,169584,3276.46805157629,1330,15171,62336,0,3422426518,183106433,TCP
51.758606329,98,784,170368,3291.58785530405,1330,16519,61056,0,3422426518,183106433,TCP
51.758639866,98,784,171152,3306.73295208495,1330,16605,61056,0,3422426518,183106433,TCP
51.758665958,86,688,171840,3320.0237451916,1330,22084,59264,0,3422426518,183106433,TCP
51.824524125,86,688,172528,3329.0802552063,1,1,64896,0,1435069337,877364694,TCP
51.830234421,86,688,173216,3341.98758572117,1,518,57344,0,877364700,1435069341,TCP
51.839676606,86,688,173904,3354.65055698037,518,2129,62848,0,1435069352,877364702,TCP
51.880173300,86,688,174592,3365.29330753026,582,2657,64128,0,1435069393,877364750,TCP
51.941796379,86,688,175280,3374.54636187487,680,2688,64128,0,1435069454,877364812,TCP
51.941897267,86,688,175968,3387.78537671547,22084,1642,65536,0,183106618,3422426697,TCP
51.944338428,86,688,176656,3400.87111215908,1,1,64896,0,1811829669,3605660517,TCP
51.948299611,86,688,177344,3413.85572440272,1,518,57344,0,3605660521,1811829671,TCP
51.949639450,86,688,178032,3427.01127254888,518,1349,64128,0,1811829674,3605660522,TCP
51.949881762,86,688,178720,3440.23882130814,518,2137,63616,0,1811829675,3605660522,TCP
51.956380476,1434,11472,190192,3660.60911590742,22251,1642,65536,1348,183106632,3422426697,TCP
51.957333504,1434,11472,201664,3881.33852143268,23642,1642,65536,1348,183106632,3422426697,TCP
51.957419059,1434,11472,213136,4102.12831699693,26424,1642,65536,1348,183106632,3422426697,TCP
51.957460780,1434,11472,224608,4322.92103247775,30597,1642,65536,1348,183106632,3422426697,TCP
51.957928776,1434,11472,236080,4543.67611568551,34770,1642,65536,1348,183106632,3422426697,TCP
51.958023423,86,688,236768,4556.90929719222,2688,1110,65536,0,877364826,1435069467,TCP
51.958137774,86,688,237456,4570.14069736009,38428,2377,57344,0,183106634,3422426713,TCP
51.958791341,1434,11472,248928,4790.87356682938,38527,2377,65536,1348,183106635,3422426713,TCP
51.958836730,86,688,249616,4804.11063275165,2377,38428,63872,0,3422426718,183106632,TCP
51.959265170,1434,11472,261088,5024.85936138192,39918,2377,65536,1348,183106635,3422426713,TCP
51.959887127,1434,11472,272560,5245.58491310442,41309,2377,65536,1348,183106635,3422426713,TCP
51.965506886,1434,11472,284032,5465.77945680582,3249,1110,65536,1348,877364835,1435069467,TCP
51.966010956,1434,11472,295504,5686.48611974865,4640,1110,65536,1348,877364835,1435069467,TCP
51.966080788,1434,11472,306976,5907.23786256528,6031,1110,65536,1348,877364835,1435069467,TCP
51.966703578,86,688,307664,5920.40631436643,2377,43463,64128,0,3422426726,183106634,TCP
51.973071238,86,688,308352,5932.91857985389,1110,9416,64128,0,1435069486,877364835,TCP
51.974501539,1434,11472,319824,6153.47892773949,43579,2377,65536,1348,183106650,3422426726,TCP
51.974878702,1434,11472,331296,6374.15628999345,44970,2377,65536,1348,183106650,3422426726,TCP
51.977007922,1434,11472,342768,6594.60814894115,47341,2377,65536,1348,183106651,3422426726,TCP
51.977075588,1434,11472,354240,6815.31225049883,48689,2377,65536,1348,183106651,3422426726,TCP
51.977092161,1434,11472,365712,7036.02269375132,50037,2377,65536,1348,183106651,3422426726,TCP
51.977123828,1434,11472,377184,7256.73088892255,51592,2377,65536,1348,183106651,3422426726,TCP
51.977136105,1434,11472,388656,7477.44160460993,52940,2377,65536,1348,183106651,3422426726,TCP
51.977147957,1434,11472,400128,7698.15227897884,54288,2377,65536,1348,183106651,3422426726,TCP
51.977167716,1434,11472,411600,7918.86164804048,55843,2377,65536,1348,183106651,3422426726,TCP
51.977179364,1434,11472,423072,8139.57211947181,57191,2377,65536,1348,183106651,3422426726,TCP
51.977189438,1434,11472,434544,8360.28274515184,58539,2377,65536,1348,183106651,3422426726,TCP
51.977512861,1434,11472,446016,8580.94155433622,61162,2377,65536,1348,183106652,3422426726,TCP
51.978102929,1434,11472,457488,8801.55246575486,62657,2377,65536,1348,183106652,3422426726,TCP
51.978120170,1434,11472,468960,9022.25779743893,64005,2377,65536,1348,183106652,3422426726,TCP
51.978130059,1434,11472,480432,9242.96429007094,65353,2377,65536,1348,183106652,3422426726,TCP
51.978485370,1434,11472,491904,9463.60780808569,66908,2377,65536,1348,183106652,3422426726,TCP
51.979108123,86,688,492592,9476.73051323547,2377,69498,56192,0,3422426739,183106650,TCP
52.007884692,1434,11472,504064,9692.06886581058,70375,2377,65536,1348,183106682,3422426739,TCP
52.007973061,86,688,504752,9705.28113848963,2377,71723,69760,0,3422426768,183106676,TCP
52.008005543,1434,11472,516224,9925.85650247995,71723,2377,65536,1348,183106682,3422426739,TCP
52.008023413,1434,11472,527696,10146.4344416538,73071,2377,65536,1348,183106682,3422426739,TCP
52.008045912,86,688,528384,10159.6587746067,2377,74419,75392,0,3422426768,183106682,TCP
52.008065931,1434,11472,539856,10380.2360333152,74626,2377,65536,1348,183106682,3422426739,TCP
52.008078245,86,688,540544,10393.4622897159,2377,75974,81024,0,3422426768,183106682,TCP
52.008086690,1434,11472,552016,10614.0416833704,75974,2377,65536,1348,183106682,3422426739,TCP
52.008097412,1434,11472,563488,10834.6205310326,77322,2377,65536,1348,183106682,3422426739,TCP
52.008109338,86,688,564176,10847.8467527713,2377,78670,86656,0,3422426768,183106682,TCP
52.008127652,1434,11472,575648,11068.4238404392,80018,2377,65536,1348,183106682,3422426739,TCP
52.008137819,86,688,576336,11081.6503756735,2377,81366,92416,0,3422426768,183106682,TCP
52.008148597,1434,11472,587808,11302.2288979136,81366,2377,65536,1348,183106682,3422426739,TCP
52.008185670,86,688,588496,11315.4495281589,2377,83128,97920,0,3422426768,183106682,TCP
52.008197059,1434,11472,599968,11536.0276634734,83128,2377,65536,1348,183106682,3422426739,TCP
52.008216189,1434,11472,611440,11756.6039523063,84476,2377,65536,1348,183106682,3422426739,TCP
52.008230744,86,688,612128,11769.8293374577,2377,85824,103680,0,3422426768,183106682,TCP
52.008241614,1434,11472,623600,11990.4073017561,85824,2377,65536,1348,183106682,3422426739,TCP
52.008285818,86,688,624288,12003.6257719522,2377,88520,109440,0,3422426768,183106682,TCP
52.010011986,1434,11472,635760,12223.8002977414,88520,2377,65536,1348,183106682,3422426739,TCP
52.010232169,1434,11472,647232,12444.3205309469,89868,2377,65536,1348,183106682,3422426739,TCP
52.010329075,86,688,647920,12457.5254862488,2377,91216,115072,0,3422426770,183106682,TCP
52.010373630,1434,11472,659392,12678.0861966286,92564,2377,65536,1348,183106682,3422426739,TCP
52.010389315,86,688,660080,12691.3104995665,2377,93912,120832,0,3422426770,183106682,TCP
52.010398352,1434,11472,671552,12911.8795717544,93912,2377,65536,1348,183106682,3422426739,TCP
52.010425482,86,688,672240,12925.100953705,2377,96608,126464,0,3422426770,183106682,TCP
52.010433482,1434,11472,683712,13145.6700939942,96608,2377,65536,1348,183106682,3422426739,TCP
52.010445426,1434,11472,695184,13366.2381528553,97956,2377,65536,1348,183106682,3422426739,TCP
52.010456333,86,688,695872,13379.463459129,2377,99304,132224,0,3422426770,183106682,TCP
52.010491018,86,688,696560,13392.6826370267,2377,100922,137728,0,3422426770,183106682,TCP
52.010524610,86,688,697248,13405.9020790177,582,2665,64128,0,1811829735,3605660579,TCP
52.034905278,86,688,697936,13412.842711469,2377,101115,137728,0,3422426795,183106705,TCP
52.066699743,86,688,698624,13417.8659958936,711,2696,64128,0,1811829791,3605660640,TCP
52.068596650,86,688,699312,13430.5905092989,2696,1131,65536,0,3605660642,1811829791,TCP
52.074109633,1434,11472,710784,13649.4700535325,3381,1131,65536,1348,3605660647,1811829791,TCP
52.074180021,86,688,711472,13662.6635256299,1131,4729,64128,0,1811829799,3605660647,TCP
52.077760893,86,688,712160,13674.9350929895,1131,6101,64128,0,1811829802,3605660647,TCP
64.022285983,86,688,712848,11134.3728055772,1132,6102,64128,0,1811841747,3605672595,TCP
64.023284251,86,688,713536,11144.9452858841,1111,9417,64128,0,1435081536,877376893,TCP
64.023405712,86,688,714224,11155.670212435,1134,3718,64128,0,3958670327,1315247013,TCP
64.023510841,86,688,714912,11166.3979467708,722,5486,64128,0,534295206,1882251694,TCP
64.025006197,86,688,715600,11176.8829478619,2378,101116,137728,0,3422438785,183118700,TCP
64.030741085,86,688,716288,11186.6267336987,593,5852,64128,0,72728600,639970629,TCP
64.030880491,86,688,716976,11197.3471940742,593,5822,64128,0,2325974068,2398288980,TCP
64.030986601,86,688,717664,11208.0734359447,583,2647,64128,0,3422438791,203171188,TCP
64.031095544,86,688,718352,11218.7991458989,583,2646,64128,0,1150439876,3445329543,TCP
64.032228996,86,688,719040,11229.3451481272,583,2665,64128,0,3422438792,703232678,TCP
